latitude,longitude,mag
31.66217579,-104.3888706,3.1
31.59106911,-104.5646546,2.6
31.67505059,-104.3879085,3.1
31.6689,-104.3944,2.7
31.67120433,-104.3784539,3.5
31.67782867,-104.3847031,2.5
38.1508,-117.9822,2.9
31.62904043,-104.5273982,2.6
37.1353,-116.2227,2.9
41.4014,-106.5744,3.3
43.7227,-105.2768,2.9
38.7995,-122.7728333,2.75
33.1913333,-116.0031667,2.71
31.68059925,-104.5160892,2.6
31.61987221,-104.2346234,2.7
31.64293439,-104.2186459,2.6
44.7578333,-110.922,2.59
31.15035212,-103.2267325,2.7
42.6104,-111.4536,2.6
31.61525203,-103.9658695,2.7
31.15696274,-103.2066333,2.7
31.66587303,-104.3856738,2.5
31.58999786,-104.5840057,2.7
31.63946138,-104.2237336,3.4
31.657872,-104.2184823,2.9
45.1341,-106.9205,3.3
31.64751915,-104.220831,2.8
31.64915374,-104.2157299,3.2
33.1831667,-115.6095,3.04
43.8233,-105.4642,2.9
39.3458333,-122.8886667,2.57
31.58043629,-104.5726072,2.9
31.07272341,-103.2435868,2.9
43.7582,-105.2679,3.1
31.64927944,-104.2359125,2.5
43.5531,-105.244,2.6
35.674,-97.42216667,3.29
31.61012241,-104.1100172,2.7
31.58266203,-104.5817741,2.6
31.72639096,-104.5076721,2.9
31.60344613,-103.9924446,2.7
31.61268742,-103.9774245,3.7
31.67770342,-104.4040825,2.5
31.67856595,-104.412704,2.6
38.5136667,-119.5428333,3.29
31.59278925,-104.5797334,2.7
38.5153333,-119.5418333,2.59
37.3046,-114.9832,2.7
35.9705,-120.2005,2.61
37.0676667,-117.9348333,2.81
36.8428,-104.814,2.7
31.6398,-104.4079,2.7
39.1266667,-122.2585,3.67
38.5188333,-119.5386667,2.65
31.59325903,-104.5184216,2.5
31.6789633,-104.3502584,2.5
31.5929574,-104.5582206,2.6
32.5482,-104.4263,2.6
31.68068532,-104.4049171,3.3
31.6749741,-104.3997511,2.6
31.66909306,-104.4204226,4.6
40.6671,-109.4886,3.1
31.62078448,-104.5251605,2.6
45.9621,-106.49,3.2
41.9645,-119.5887,2.7
31.66286896,-104.3132511,2.8
31.58645679,-104.5667564,4.0
41.9659,-119.5731,2.8
31.97479248,-102.3507765,2.9
31.75968336,-104.6289788,2.9
31.60933161,-104.5202005,3.1
43.8039,-105.3173,3.1
28.87115479,-98.01045496,2.5
40.1353333,-123.8245,2.79
34.291,-118.4318333,2.61
31.60140388,-103.9846357,2.5
38.8035,-122.7916667,2.68
31.5866649,-104.2126019,2.6
35.8121667,-121.5141667,2.97
33.4715,-116.5325,3.03
34.0498333,-117.5645,3.28
37.5301,-97.7643,2.8
31.61338461,-103.9750068,2.8
33.8888333,-118.755,2.88
40.7213333,-124.0215,2.63
32.38494873,-101.6133527,2.6
33.1128333,-115.5998333,2.94
38.1912,-117.7583,2.8
43.7251,-105.1729,3.3
43.7416,-105.317,2.9
37.5136,-97.7377,2.6
37.5186,-97.7425,3.5
44.4455,-105.5913,2.5
37.0021667,-121.7615,3.58
38.5208333,-119.532,2.53
31.97296143,-102.3422018,2.8
37.522,-97.744,2.6
38.5206667,-119.5305,2.71
41.3522,-106.5638,3.8
36.9731667,-121.627,2.61
37.5224,-97.7449,3.0
32.38586426,-101.638005,3.2
32.37762451,-101.6390768,3.5
38.5181667,-119.5446667,2.6
31.60261762,-103.9644698,2.5
31.61090693,-103.9591262,3.1
36.4891667,-117.929,2.86
33.1933333,-116.003,2.83
44.54266666666667,-122.547,2.61
36.483,-120.9055,3.28
31.68003984,-104.3981817,3.0
38.5238333,-119.5348333,2.96
38.5215,-119.5306667,2.62
38.5243333,-119.5358333,2.72
38.521,-119.5405,3.99
33.3233333,-119.1171667,2.79
36.3449,-103.2532,3.8
44.3019,-114.9398,3.1
44.3146,-114.958,3.1
36.0641667,-83.6346667,2.5
34.0955,-116.7736667,2.53
32.16,-115.1471667,2.76
28.7008667,-98.96794577,2.5
38.9283,-118.7644,2.6
25.3946,-100.1989,3.4
43.8113,-105.3053,3.0
45.1082,-106.843,3.3
44.1242,-105.3248,3.0
36.278,-97.50216667,2.79
33.9906667,-117.1686667,2.76
32.6946667,-115.5321667,2.68
44.6078333,-110.3163333,2.85
35.8251667,-117.6508333,3.09
32.89581299,-100.8909346,2.6
31.64233814,-104.4683398,2.8
28.70269775,-98.96587776,2.9
42.6923,-78.1505,2.6
37.1209,-115.3165,3.4
27.7416,-111.7258,4.2
34.4368333,-119.2963333,2.5
40.4145,-124.2883333,2.52
38.7835,-122.7523333,2.89
33.9348333,-116.6406667,2.94
31.61168865,-104.2173495,3.0
35.106,-95.53583333,3.12
28.65325928,-99.00103401,2.6
36.5751667,-121.1868333,2.6
36.586,-121.1828333,3.07
28.70269775,-99.08168658,2.6
28.96453857,-97.51826746,2.6
36.5846667,-121.1883333,4.12
36.5893333,-121.1863333,3.23
32.1903333,-115.1636667,2.89
43.6221,-105.3596,3.1
46.8883,-112.6536,2.8
31.53533936,-104.0721465,2.6
31.52936933,-104.0772932,3.4
28.72467041,-99.01757813,2.6
28.36120605,-98.20381434,2.5
31.69290771,-104.3982975,2.6
31.68414439,-104.4030641,3.2
31.69078521,-104.4066239,2.6
36.4666667,-121.0545,2.58
44.2939,-114.9386,2.6
44.312,-114.9584,3.3
37.919,-122.2991667,2.8
45.8375,-106.7722,3.2
46.8979,-112.6508,3.3
46.889,-112.6486,2.8
46.8978,-112.66,3.2
40.902,-113.2956667,2.5
41.5044,-118.8022,2.8
31.60205647,-104.570152,2.9
43.7171,-105.3652,3.2
38.1199,-118.113,2.5
47.6523,-92.4811,2.9
40.3945,-124.2781667,2.73
44.3894,-115.2604,2.6
28.6807251,-99.4497932,2.5
44.2653,-115.0936,2.5
31.64882085,-104.5846513,2.5
39.6953,-98.2899,2.5
38.6532,-97.4806,3.0
36.2478333,-120.8196667,2.84
38.2285,-119.0768333,2.82
38.2331667,-119.074,2.81
32.42706299,-102.0785299,2.6
38.2258333,-119.08,3.54
31.94641113,-102.3368426,2.9
31.67535254,-104.4121362,3.1
31.64698064,-104.3187735,2.7
43.7329,-105.4044,2.9
43.7201,-105.3322,3.1
38.7798333,-122.745,2.69
31.68038997,-104.4148741,2.9
44.0038,-105.2695,2.8
43.7243,-105.3542,3.4
44.217,-115.0877,2.9
44.2242,-115.0868,2.6
36.5286667,-121.1181667,3.22
35.5136667,-118.384,3.27
36.527,-120.6948333,2.53
31.6625934,-104.3210536,3.3
31.66011153,-104.3132288,4.3
43.7279,-105.156,3.1
43.8367,-105.2357,3.1
38.0585,-115.2581,3.5
31.59719319,-104.0066693,3.1
38.0896,-115.2854,3.1
32.0253333,-114.9261667,2.82
45.0782,-106.8741,3.4
47.5794,-92.7274,3.0
44.3533,-115.1754,2.6
38.7805,-122.7581667,3.78
31.99610752,-103.8497775,2.8
33.8533333,-115.5431667,2.73
38.5778333,-119.4486667,2.83
38.5848333,-112.2125,3.44
31.3552,-115.4005,3.1
47.6621,-92.4872,2.9
38.141,-118.0206,3.5
37.1243333,-121.9951667,2.68
40.2943333,-124.3678333,2.54
31.67128354,-104.4018711,2.7
34.4333333,-119.2936667,2.61
37.0276,-104.9291,3.0
34.441,-119.2975,2.83
34.439,-119.2935,2.84
44.4057,-115.2039,2.5
38.5821667,-112.2096667,2.7
40.3873333,-124.9603333,2.67
32.3331667,-115.3583333,3.26
31.6062943,-104.3208634,2.6
31.76048572,-104.6429978,3.0
43.9027,-105.3439,3.1
31.2145,-115.8701667,2.72
35.544,-96.7475,2.64
31.66013658,-104.3089231,2.9
31.67488942,-104.4126703,3.1
34.4221667,-119.136,3.05
34.4211667,-119.132,3.98
38.1861,-117.7771,3.5
38.1722,-117.8531,2.6
34.5776,-106.8398,2.9
43.864,-105.2908,3.1
44.3032,-105.4576,2.7
38.1712,-117.8852,2.8
30.1675,-113.6942,4.4
32.7053333,-115.8163333,2.54
33.6523,-111.1311,2.6
43.6187,-105.3102,3.0
44.1084,-105.4343,2.8
38.8235,-122.7965,2.61
44.4418,-115.2088,2.5
31.70796236,-104.5443737,2.6
39.7018,-98.2974,2.8
43.5066,-110.7286,2.7
43.795,-105.3284,2.9
40.7488333,-124.4396667,2.64
32.8198,-100.6843,2.6
31.6485,-104.4093,2.6
35.9585,-117.9803333,2.82
31.59793884,-104.3721635,2.5
31.65894844,-104.3156415,2.5
31.66328751,-104.3202519,3.0
31.68902986,-104.3193851,2.9
40.1717,-119.6443,3.0
36.85366667,-97.78666667,2.93
36.85616667,-97.7895,3.24
39.6179,-116.8827,2.5
43.7889,-105.332,3.1
47.6039,-92.5692,2.5
32.7904,-100.643,2.6
36.7206667,-121.3711667,3.4
38.2511,-118.3624,3.5
32.2935,-115.3176667,2.56
34.0348333,-117.1866667,2.65
28.45367432,-100.3224954,3.5
31.66585924,-104.3878268,2.9
38.1543,-117.9365,3.4
36.9223333,-121.5218333,2.82
47.5045,-70.0662,2.9
38.5735,-112.2238333,3.53
40.292,-124.4191667,3.14
31.66877305,-104.3630911,2.5
38.0868333,-118.7413333,2.66
37.4691667,-118.811,2.89
36.7936667,-121.516,2.76
31.6577834,-104.3565376,2.6
31.66410315,-104.3748927,3.5
32.0906667,-115.068,2.73
43.7605,-105.2489,3.1
47.605,-92.5604,3.2
38.1638,-117.9147,2.7
32.76580811,-100.6444122,2.8
32.4325,-115.2726667,2.98
31.91619873,-102.0206507,2.6
36.85383333,-97.784,2.55
36.854,-97.78216667,2.52
32.9991667,-116.3321667,2.93
44.3749,-115.2306,2.9
44.5132,-115.2192,2.5
35.6986667,-121.1255,3.3
34.4116667,-119.1371667,2.74
37.7313333,-122.1248333,2.91
35.7026667,-121.1485,2.94
36.8451667,-121.5535,3.09
40.3516667,-124.3243333,2.53
31.08599019,-103.2194694,2.5
40.6161667,-122.4296667,2.71
36.9151667,-121.6668333,2.54
38.1841,-117.7763,2.6
38.1814,-117.7833,4.7
31.87683105,-101.7366139,2.9
29.04327393,-97.54515165,2.5
45.8832,-73.58,2.7
38.1622,-117.8893,3.4
33.6092,-111.1315,2.5
32.06268311,-102.2371618,3.2
31.67257379,-104.4153407,2.8
45.8362,-106.693,3.2
43.7494,-105.4143,3.4
31.6179215,-104.1132912,2.8
34.3891667,-118.6415,3.17
35.6595,-117.5335,2.63
31.8636667,-116.1843333,3.36
31.8561667,-116.1773333,3.03
31.8526667,-116.177,2.93
31.8545,-116.1685,2.73
31.70722294,-104.6369925,2.9
31.66857506,-104.3943105,2.8
43.5188,-105.4171,2.9
43.7876,-105.3445,3.2
31.6695081,-104.3921656,3.5
31.67114254,-104.3881429,2.5
31.66401406,-104.388887,2.7
31.67184397,-104.386265,2.6
31.67790378,-104.37286,2.8
31.67236859,-104.3760417,3.0
31.67881614,-104.3739447,3.0
31.67437675,-104.38548,4.2
31.66774561,-104.3803075,3.5
31.67164338,-104.3816876,3.7
31.67209952,-104.3822299,2.9
43.5879,-105.2528,3.2
39.4843,-119.1359,2.5
43.7454,-105.3743,3.0
33.6562,-111.1124,2.5
31.67227936,-104.3900371,2.8
37.7395,-122.1478333,3.24
45.1289,-106.8126,2.9
31.67579431,-104.4148319,3.2
35.9163333,-117.6876667,2.93
31.6685959,-104.3910809,3.0
40.5145,-115.2667,3.1
36.85333333,-97.78716667,2.61
34.4205,-119.1346667,2.64
34.4171667,-119.1323333,3.86
31.66640728,-104.4438132,2.5
44.3529,-105.4632,3.2
31.87774658,-101.7419731,3.3
30.95533634,-103.3844774,2.9
36.85416667,-97.78616667,2.79
36.85266667,-97.78733333,2.6
44.3143,-115.2209,2.5
36.1376667,-118.4408333,2.73
39.7513333,-124.6313333,2.55
41.345,-123.5148333,2.63
35.9861667,-117.675,2.64
38.8081667,-122.8013333,3.27
31.11109842,-103.2431911,2.8
34.0871667,-118.2895,2.59
36.8373333,-121.5826667,2.85
44.5821667,-110.3726667,2.8
37.3256667,-117.9148333,2.85
44.216,-115.0053,2.5
45.112,-106.7944,2.7
36.10316667,-97.834,2.54
37.2921667,-121.6636667,2.73
40.2876667,-124.5006667,2.6
31.929,-102.3047,2.7
40.2898333,-124.5016667,2.87
37.2266,-115.9402,2.9
49.5216,-121.7796,2.5
37.7281667,-122.1356667,3.09
33.7323333,-117.4786667,3.62
38.0151667,-112.5143333,2.59
38.017,-112.5165,2.96
38.7856667,-122.7453333,3.36
46.2445,-122.63766666666666,2.81
32.8841667,-117.5008333,2.55
38.8461667,-122.8191667,3.14
31.925354,-102.314334,3.0
44.3858,-71.175,2.9
31.02901617,-103.1461613,3.3
31.64738647,-104.5916319,2.5
44.3834,-105.396,2.8
34.1328333,-117.4813333,2.61
31.8746667,-117.1153333,2.58
38.7186,-97.0119,2.5
35.7717,-113.3118,2.5
47.5904,-92.5809,2.7
35.28,-119.3995,2.51
33.0298333,-115.615,2.54
37.5176667,-118.7743333,2.65
37.5181667,-118.7748333,2.8
33.033,-115.6146667,2.72
36.8676667,-121.6093333,2.76
31.94915771,-102.3207651,2.5
38.6553333,-119.7725,3.47
31.9091667,-116.052,2.57
38.6837,-97.4827,2.5
36.4708333,-121.0445,2.5
33.949,-118.2048333,3.26
40.3695,-124.2936667,2.59
40.5941667,-124.8785,2.57
44.3114,-115.1599,3.3
40.6073333,-109.4736667,3.17
36.851,-97.7935,4.5
38.1647,-117.8883,2.9
31.97845459,-102.3357708,2.7
35.7831667,-120.3315,2.75
35.781,-120.331,2.96
33.3355,-116.9146667,4.0
44.409,-115.1634,3.0
31.66599622,-104.501944,2.6
38.142,-118.0052,3.9
31.93725586,-102.3346989,2.5
34.847,-97.82116667,2.69
40.5511667,-123.8431667,2.63
43.8276,-105.2887,3.1
40.2843333,-124.3391667,2.77
39.801,-123.184,2.91
40.3178333,-124.6508333,2.7
40.2843,-117.756,3.3
36.0826667,-120.0695,2.64
31.94366455,-102.3314834,3.1
45.1351,-106.8513,3.1
47.5855,-92.6112,2.9
31.6167162,-104.3456961,2.6
35.1025,-97.58816667,2.62
31.72378947,-104.3476766,2.9
38.457,-119.4778333,2.82
31.59538051,-104.21589,2.9
33.8395,-117.0401667,2.5
39.7941667,-123.1843333,2.59
31.70753413,-103.995351,2.5
32.4788333,-116.9325,2.59
39.7995,-123.1841667,2.51
44.3233,-115.1711,2.5
40.477,-124.3208333,2.68
43.8052,-105.36,3.1
41.6779,-81.4717,2.5
47.555,-92.6323,3.0
32.40325928,-101.6262147,3.0
35.0418333,-118.993,2.58
35.0398333,-118.9931667,2.84
35.0445,-118.9958333,3.51
36.0235,-117.7755,3.12
36.023,-117.7763333,3.02
36.0256667,-117.7791667,3.03
32.9071667,-118.6475,2.67
36.0263333,-117.781,2.57
36.0251667,-117.7811667,2.85
40.5071,-119.1791,3.2
40.3488333,-124.7638333,2.59
31.9418335,-102.3336271,2.6
34.1019,-106.9819,2.6
43.624,-105.2767,3.2
38.1816,-117.8079,2.8
31.93084717,-102.3336271,2.7
40.3263333,-124.6531667,2.66
31.68008664,-104.4259078,3.0
31.6119509,-104.3357036,2.5
35.835,-98.088,2.64
31.65271041,-104.4638661,3.5
33.4338333,-116.3975,3.21
31.68110245,-104.4113813,3.2
36.6675,-121.2675,2.69
36.6666667,-121.2703333,3.07
43.7701,-105.3401,3.0
31.68373034,-104.3960613,2.8
40.299,-124.5516667,2.68
40.3091667,-124.5921667,2.64
38.545,-119.538,2.58
38.2505,-118.3583,2.9
38.2571,-118.3528,4.3
32.8625,-116.0805,3.01
26.6934,-110.9803,4.4
26.7675,-110.8671,5.3
38.7623333,-122.7396667,2.59
43.718,-105.3029,3.1
36.70066667,-97.67733333,2.67
31.67671232,-104.3795789,3.3
40.786,-116.212,3.3
40.2981667,-124.5875,2.64
34.9676667,-84.7133333,2.94
38.5373333,-119.5316667,2.51
44.4485,-115.2107,2.8
31.61722787,-104.3370925,2.5
37.3301667,-118.147,2.59
31.71731302,-104.2759914,2.6
38.1849,-117.7638,2.5
38.1827,-117.7655,3.4
38.6812,-97.4852,2.5
44.3507,-115.217,2.5
35.5243333,-117.4053333,2.53
31.19653858,-103.3310081,2.7
33.7298333,-116.8985,2.97
31.18278101,-103.348713,3.1
48.3232,-71.7036,2.5
45.0678,-111.8453,2.7
43.8374,-105.2433,3.1
41.4289,-106.7141,3.3
31.67129565,-104.3639203,2.9
40.3806667,-124.769,2.71
45.681,-106.5756,3.2
31.64010963,-104.3897507,2.7
31.59490639,-104.0034312,2.8
32.44445801,-102.0796018,3.0
33.8255,-116.7506667,3.45
34.5106667,-120.6706667,2.65
40.3046667,-124.6483333,2.77
40.2868333,-124.379,2.88
34.4386667,-119.2985,3.19
40.434,-124.7273333,2.72
43.7662,-98.3972,2.5
43.6413,-105.2956,3.2
32.4055,-115.1826667,2.75
31.6063971,-104.3421127,2.7
41.1641,-107.237,2.9
31.6137437,-104.3432502,3.0
31.66963155,-104.3727879,3.0
35.50323486,-100.329402,2.5
31.61743981,-104.3400532,2.6
34.9595,-118.7328333,2.54
40.38,-124.293,2.69
38.6657,-97.4701,3.1
31.2196667,-115.6476667,3.03
31.5731667,-115.9938333,3.22
31.66194896,-104.5514232,2.6
38.6406,-97.5026,2.7
31.7205455,-104.5811318,2.8
47.5704,-92.5061,3.0
44.3362,-115.1819,2.6
32.7728333,-115.4401667,2.85
38.8395,-122.8366667,2.59
43.8879,-105.327,3.2
40.0278333,-123.7545,2.75
33.3718333,-116.3925,2.75
48.9851,-68.0734,3.0
33.4738333,-116.4405,2.86
33.4688333,-116.443,3.86
40.4398333,-124.2275,2.61
43.8245,-105.2741,3.0
32.9341667,-115.535,2.54
31.4848,-115.6533,3.0
33.3611667,-116.3635,2.65
40.3076667,-124.6053333,2.58
24.8507,-109.1013,4.3
31.8653333,-115.7423333,2.58
43.5784,-105.2606,3.4
45.0191,-66.973,2.6
40.3055,-124.3686667,2.59
33.8123333,-118.2528333,2.52
24.7597,-109.3479,4.5
31.69028671,-104.30082,2.5
39.6356667,-110.9788333,2.66
33.8083333,-118.2685,2.83
31.72078072,-104.5205414,2.7
31.72165965,-104.5259366,3.9
31.67746835,-104.4048879,2.6
31.67861551,-104.4051675,2.5
31.67696635,-104.4113435,3.7
45.07,-106.897,2.8
35.6485,-115.9283333,2.61
40.3688333,-124.7571667,2.71
38.6563,-97.5561,3.1
40.9622,-114.9424,3.7
42.6236,-108.3283,2.7
31.66672286,-104.396447,2.6
38.1757,-117.8179,3.0
47.652,-69.823,3.2
38.1763,-117.8876,3.2
41.1895,-123.7946667,2.76
44.2756,-115.2481,2.6
31.67119017,-104.4500492,2.7
38.1755,-117.8184,2.5
36.2871667,-120.3461667,2.52
24.7518,-109.1019,4.7
33.373,-116.8868333,3.21
39.69,-122.8685,2.86
38.8345,-122.8058333,2.59
34.4365,-118.9911667,3.56
31.65515556,-104.2959659,2.5
44.2514,-114.7676,2.6
39.6896667,-122.8743333,2.83
38.1649,-117.8253,2.9
44.4488,-115.1902,2.8
47.5786,-92.5798,2.9
32.9236667,-115.533,2.63
44.3121,-115.1383,2.5
38.6447,-97.4895,2.5
37.3363333,-117.9028333,3.01
40.478,-124.3218333,3.03
44.9889,-113.0684,2.6
40.3688333,-124.7486667,2.66
37.3018,-97.7261,2.5
31.67467916,-104.4097076,2.8
31.6431667,-116.008,2.74
40.3765,-124.7731667,2.79
31.67129757,-104.399718,2.8
38.17,-117.8851,3.4
40.3756667,-124.7528333,2.75
40.3846667,-124.8643333,4.58
44.7893333,-110.8123333,2.52
40.4511667,-124.3326667,2.82
31.60185969,-104.3323923,2.6
37.3338333,-117.9023333,4.75
44.3184,-115.2044,2.6
31.67606494,-104.4086435,2.9
37.3211,-97.7281,2.5
45.8121,-106.7243,3.2
31.65286383,-104.2948714,2.8
40.4543333,-124.274,2.57
40.2875,-124.5148333,2.79
38.1688,-117.8245,2.8
38.1677,-117.8238,4.2
38.1764,-117.8141,2.6
43.1999,-110.5263,2.6
34.185,-80.7263333,2.57
31.6623652,-104.3207826,3.3
41.094,-115.35,3.6
37.4366667,-118.4995,2.61
41.6863,-81.469,2.8
37.6643333,-122.4705,2.6
28.49212646,-100.2894072,2.6
31.68726376,-104.4518179,3.6
40.2761667,-124.493,2.84
43.9499,-105.2868,3.3
31.6634493,-104.2922635,2.5
31.65194162,-104.2954023,3.0
37.4413333,-112.995,2.62
31.65840315,-104.2906092,2.8
31.65512786,-104.3008096,3.5
37.3287,-97.7059,2.7
31.62060196,-104.0153894,3.2
34.177,-80.701,2.53
40.2893333,-124.4545,2.65
31.66108063,-104.3046246,3.1
31.65191394,-104.3002459,3.5
31.65466829,-104.3008059,3.6
44.9806,-113.0674,2.6
44.9861,-113.0882,2.5
31.62382095,-104.0148671,2.6
35.2811667,-119.3926667,2.95
35.284,-119.3906667,3.92
31.65650967,-104.3002824,3.2
36.8198333,-112.9991667,2.63
31.61739432,-104.0126838,2.7
32.2869873,-101.7752001,3.2
31.7507299,-104.5997817,2.6
38.162,-117.8369,3.0
31.75364197,-104.5804176,2.6
43.6819,-105.3755,3.2
38.1694,-117.8237,2.5
40.2916667,-124.5601667,2.51
31.3965,-115.3674,3.1
38.1096667,-118.9556667,2.68
38.7745,-122.728,2.67
35.8995,-120.441,3.29
40.4771667,-124.3223333,2.88
